Genera,GS01_1,GS01_2,GS01_3,GS01_4,GS01_5,GS01_6,GS03_1,GS03_2,GS03_3,GS03_4,GS03_5,GS03_6,GS07_1,GS07_2,GS07_3,GS07_4,GS07_5,GS07_6,GS14_1,GS14_2,GS14_3,GS14_4,GS14_5,GS14_6,GS21_1,GS21_2,GS21_3,GS21_4,GS21_5,GS21_6,GS28_1,GS28_2,GS28_3,GS28_4,GS28_5,GS28_6,GS35_1,GS35_2,GS35_3,GS35_4,GS35_5,GS35_6
MBNT15_genus,48455,122532,40572,76118,149366,107838,25820,65218,0,69835,106757,57524,168907,0,73490,107579,226000,79209,44939,116919,0,162156,0,30557,0,0,339125,83155,0,0,0,0,0,0,0,0,0,0,0,0,15011,0
Tepidisphaerales_genus,98950,124666,118441,26522,85752,47729,78198,95017,16678,28000,101345,47308,0,0,67426,88006,150647,85077,0,0,0,0,0,0,0,0,931497,0,0,54883,0,0,0,0,0,0,0,22611,44320,0,0,0
Brachybacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30375,0,0,0,0,0,0,0,0,0,685571,0,0,175112,0,1007246,0,0,135530,0,0,195238,0,31348,0,6268
Pseudoxanthomonas,16680,0,61979,0,295623,41695,25879,38815,61799,0,47088,83620,322497,0,50869,0,117783,159382,0,941976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isosphaeraceae_genus,24472,25434,94288,88104,37936,66330,40117,45721,136332,56169,60729,51480,32597,76012,68263,58556,37270,65545,59022,53567,0,6754,52837,23231,29744,37523,378538,0,162927,65587,0,0,20281,0,34170,139069,25940,0,0,26350,33362,0
Lineage_IIb_genus,70910,59397,72348,85730,69266,76517,104403,84077,152804,60143,127911,152351,131502,59418,107894,54708,0,140406,89877,0,113361,99914,0,59523,0,0,0,205489,0,0,0,0,0,0,0,0,0,0,24960,0,0,0
NS9_marine_group_genus,52235,111602,149813,105570,64223,62060,82193,48620,95532,32073,109670,189650,57494,118245,88730,93235,209922,49276,141703,0,32949,84194,63068,0,14021,0,82921,0,0,19554,0,0,0,0,3599,33299,0,0,0,0,0,0
Micromonospora,74941,45057,28030,80665,56378,14832,31798,54556,70746,36436,46186,86742,60474,131943,64346,41924,56199,72381,41395,0,86732,85245,48973,0,0,0,0,0,477005,0,0,0,0,0,0,175306,0,57649,26564,39732,63323,0
OLB14_genus,53349,56354,70962,118546,68248,75778,29502,113083,40258,78158,101556,67555,19508,201828,102133,127148,125204,62562,59986,88834,48393,56710,0,0,27081,0,0,104063,0,0,0,0,21677,114106,0,64315,0,0,25326,16314,0,0
Herpetosiphon,52789,35835,141762,75642,66806,130539,75258,94911,196298,69432,28597,151668,27437,125239,111935,126579,68258,81802,120998,0,76810,91085,35973,25353,0,0,0,63166,0,0,0,0,0,0,5554,0,0,0,40474,0,0,0
Rhizobium,86121,89847,154596,137290,224526,157575,132588,116889,62258,132591,36631,75740,77465,132106,30879,96255,170946,152057,48385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pla4_lineage_genus,47272,67548,85546,84302,114556,76771,66234,99005,87929,77280,97767,103692,106318,67906,70884,86889,78543,56326,35951,0,55024,14742,0,16534,0,18494,308655,83155,0,0,0,0,51964,0,11901,0,0,0,30356,0,10220,0
Crossiella,41148,50104,31546,69911,39627,53286,53177,34794,133244,26044,70570,47491,46649,99066,73439,42925,95967,71928,60332,0,0,217399,0,28756,0,0,0,83985,126523,268272,0,0,0,0,0,127898,0,0,42144,6844,0,0
Oleiharenicola,51611,170743,54419,106322,50854,195901,170047,22944,32290,64168,129061,99977,48144,0,77417,83063,121157,100943,32805,295298,0,54802,0,60350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rickettsiellaceae_genus,62205,76999,127237,66873,72424,59030,151608,180837,85097,62585,69179,101084,28828,52726,49811,52163,91557,132797,59967,0,85683,23856,9469,26113,0,26982,99079,0,0,77400,0,0,0,0,9189,0,8516,6378,37998,15340,0,853
Pseudorhodoplanes,35252,93664,138807,98455,73881,124257,116675,111385,111813,65255,106148,119285,126109,0,112959,90955,249892,101294,77843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45648,0,0,0,0,0,0,0
WS2_genus,83151,95499,148115,163882,83994,69361,111699,105685,124923,80036,149554,100766,41568,127325,78386,64363,133242,58502,50930,0,0,53506,26450,0,0,0,0,0,0,0,0,0,0,0,20629,0,0,0,24960,0,0,0
Bacillus,4542,19848,10692,0,0,9538,0,4129,17420,0,5708,5680,0,0,4192,0,0,604,851,0,262171,17740,0,0,13697,0,649454,93120,0,126383,0,0,0,0,3850,72109,0,12976,555268,53801,0,0
OLB17,127438,67683,130959,35248,103260,59692,88316,138668,0,82628,136395,84170,73087,126336,0,0,163022,118733,0,0,0,0,0,0,0,0,0,0,391851,0,0,0,0,0,0,0,0,0,0,0,0,0
Zavarzinella,44370,54863,55669,73302,54168,67511,65561,31204,127750,49172,32498,68889,0,59486,53317,38125,24846,67087,85730,0,73318,26465,72292,49568,0,19132,145083,176507,0,50613,0,0,15736,0,37995,89571,0,7075,71306,0,11750,0
Actinomadura,16952,12847,0,46562,19373,28397,0,10302,1381,29719,39307,17320,19452,0,14586,31995,98291,43483,17496,545635,0,0,0,0,0,20572,319658,0,0,0,0,0,0,0,15059,122068,46251,118820,207813,0,37769,6387
Fimbriiglobus,52999,56451,67945,85750,37662,79727,66543,44742,85480,36204,53939,60248,2801,19829,75399,68464,0,75783,62985,0,37123,22001,0,24462,12638,0,180254,0,0,25758,196011,323825,0,0,6950,0,0,0,0,12539,11750,0
Ahniella,52284,47317,157089,92206,37659,49640,75647,55240,101756,45845,81764,161677,42381,185033,73800,74706,43392,17996,152652,0,0,0,0,0,0,0,0,121227,0,128056,0,0,0,0,0,0,32060,0,0,12918,0,0
TM7a,9244,63763,110266,72610,24410,74744,88506,35277,45793,168187,40623,65678,99790,139421,86842,41279,0,45424,131221,0,0,252292,0,0,0,0,0,0,0,128792,0,0,0,0,26064,75620,0,0,0,0,0,0
Planctopirus,66555,85443,121506,107284,84562,81376,64536,44741,35812,30902,123985,128729,0,111536,72199,108234,123375,51831,154184,0,0,0,57926,45866,0,0,0,0,0,33046,0,0,37934,0,0,0,0,13266,0,0,16436,0
Blfdi19_genus,56542,45936,109428,42453,63807,85909,52922,77132,125839,23738,58768,62121,82248,17406,38274,51045,60307,100282,94371,0,23985,135209,41062,20795,18298,0,253166,0,0,27886,0,0,0,0,22728,0,0,0,0,0,0,0
Fimbriimonadales_genus,68866,84167,169680,159223,153434,66908,50400,70124,16438,46606,93941,62175,81845,51121,33828,67458,194022,50665,62330,0,0,30029,97316,0,15332,8983,0,0,0,0,0,0,0,0,0,0,0,0,27331,0,0,0
Subgroup_9_genus,114873,73461,125762,42297,90564,26920,70414,54298,19380,67873,89561,0,79036,0,31372,25415,203779,55409,0,0,108125,146270,56239,0,119087,59544,0,0,0,0,0,0,0,0,25305,0,0,0,63110,0,0,0
Candidatus_Chloroploca,48729,30267,68514,73873,24759,51941,43025,67629,106301,29989,33175,53127,23109,22307,56482,51281,65293,104049,84544,0,33875,16341,0,41383,0,0,217624,37122,261492,22030,0,0,0,0,18071,0,0,0,31235,14106,0,0
Myxococcaceae_genus,82415,79285,140334,118879,89810,64848,64915,112143,154994,30611,47584,86734,0,44959,54839,37119,0,82882,148259,0,0,0,0,0,25058,0,0,0,0,151691,0,0,0,99719,0,0,0,0,0,0,0,0
Neo-b11,49013,47056,118506,140878,64877,81865,65751,52825,200428,56549,78333,117711,0,168995,51664,68371,0,101845,110877,0,0,0,0,0,0,62972,0,0,0,0,0,0,35287,0,15355,0,0,0,0,13279,0,0
Solitalea,47374,36983,126056,63274,88704,78661,79595,62595,88650,52178,82726,91511,23416,62739,36605,40776,56313,24750,133955,51439,34803,33480,0,22933,0,0,0,77484,0,0,0,0,14752,0,72544,0,30998,16582,60571,3359,0,0
CPla-3_termite_group_genus,16884,31833,77235,51628,64488,48992,46588,38110,62730,30534,28983,83172,23583,33953,41038,37698,61712,51056,101861,0,0,84081,35973,0,0,0,0,122334,0,0,414607,0,0,0,24596,34530,0,12115,24960,0,0,0
Thermobifida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924409,0,748642,0,0,0
Ammoniphilus,0,7744,4404,3962,11442,4369,0,5815,0,1588,2487,2487,9174,11835,3165,1874,0,3765,0,0,71469,8081,0,0,31946,0,140888,118167,0,0,0,806003,18577,134733,5956,43578,22120,32381,135724,0,9522,8549
Psychroglaciecola,12468,28076,80663,0,8110,70091,7433,15607,109224,38642,14564,34621,61885,52890,8924,80546,0,71508,125117,0,0,0,0,0,0,0,0,0,0,74091,740067,0,0,0,0,0,8239,0,0,0,0,6381
RBG-13-54-9_genus,68606,57911,103475,90829,43788,44589,28626,95400,32706,49503,78369,83172,20784,72151,44726,64362,42544,53183,26963,0,64627,37673,26450,25353,30551,0,248429,42377,0,0,0,0,0,0,0,0,0,24229,10119,6135,10220,0
Legionella,27134,55765,53526,71409,39359,45500,60437,42928,49619,49679,52400,95569,59846,38978,27037,40922,15193,37570,44446,0,0,50960,18686,32065,0,0,300483,86423,0,0,0,0,24474,0,14573,72613,11428,39171,27164,11376,10604,0
Segetibacter,35456,9899,60859,21669,36424,85875,41256,50093,252928,28452,31592,134655,64452,22282,114121,63790,0,352206,110100,0,85021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pajaroellobacter,51387,43005,63697,53788,50001,53016,70767,62671,147888,68215,50864,76705,71066,13942,53486,106639,129524,90929,42647,0,171160,0,0,77754,0,0,0,0,0,0,0,0,0,0,6516,0,17713,0,23638,0,0,0
Noviherbaspirillum,48376,36841,114191,43912,18017,47820,53678,56788,122114,98615,63755,37364,41433,111537,45441,35575,188732,155684,0,0,180974,0,0,69201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terriglobales_genus,79873,22286,68598,127948,23699,23409,19095,81272,19380,24316,69019,46344,59491,65063,20735,110331,67595,56540,19110,0,0,0,0,0,0,0,400162,0,0,0,0,0,0,0,0,0,0,0,51086,40761,42781,6775
Sanguibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,86187,0,0,0,0,16403,0,89037,0,0,165359,0,0,0,0,409292,0,0,441964,0,0,9991,320945,0,0,0,0,0,0
Planococcus,10371,22134,0,0,0,0,28656,51644,15604,52645,30054,0,24411,49704,76999,0,154360,14083,0,0,116894,703481,0,0,0,85338,0,0,0,0,0,0,38109,0,0,0,52098,0,0,0,0,0
Phycisphaeraceae_genus,44370,26355,141665,120325,68266,51839,15980,109331,69277,19273,60493,69180,86845,0,58569,57872,0,67553,173015,0,84687,0,39390,72420,0,0,0,0,0,66091,0,0,0,0,19113,0,0,0,0,0,0,0
Williamsia,0,10725,0,16597,10462,15208,13616,13736,4414,0,15103,25867,0,28599,19264,8984,58281,18635,14131,207867,59611,0,0,57936,0,0,0,121227,0,0,0,488344,0,0,20851,272178,0,0,20001,0,0,0
OM27_clade,36733,95011,128667,67170,33649,35732,51075,88169,52184,57920,32847,94442,37195,55174,54009,100107,122300,27276,73048,0,32698,42494,0,33068,0,0,0,35832,0,0,0,0,14646,0,11901,43456,0,0,45335,0,0,0
Bacteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2381,0,796064,0,564337,0,0,0,0,123941,0,0,0,0,0,0,3469,0,0,0,0,0,0,0
Limibaculum,43169,38409,73905,113206,32747,60583,52415,48480,94768,70459,30931,77346,94644,0,58947,42420,0,11824,0,53383,139564,0,0,0,0,0,0,0,0,174624,0,0,0,0,0,133011,0,0,0,27279,0,0
Pigmentiphaga,0,0,23124,0,0,0,40320,0,0,0,0,0,0,37179,87246,0,315759,44725,47240,0,0,0,0,161255,0,0,321490,382432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkaliphilus,0,2928,0,0,1937,0,0,0,0,0,2163,0,0,0,3029,0,0,0,0,499912,0,0,0,0,0,0,0,0,559829,10733,0,176346,15174,0,37840,37321,84138,0,0,0,7227,4652
Planctomicrobium,54376,68466,149340,104247,88192,57866,52243,91634,34051,5572,88644,75311,63463,9294,54024,64702,96756,54741,16402,77730,0,41252,0,0,15332,0,0,0,0,0,0,0,37934,0,6082,0,0,0,22160,0,0,0
Reyranellaceae_genus,24243,48251,118473,47370,60154,71864,50581,50320,47886,31445,26236,57958,63443,57331,17083,29870,147436,66418,76385,0,0,50219,0,0,0,0,181353,28381,0,29539,0,0,0,0,24905,0,0,0,0,6676,0,0
Flaviaestuariibacter,0,0,27300,74166,23974,137432,73756,61949,188454,69402,21581,217175,52958,0,193374,46818,0,210231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limnobacter,20706,9295,35970,8851,0,6430,16718,16520,15294,17832,12187,12143,20075,0,5655,9666,33037,30749,0,0,94973,0,0,0,0,0,515483,0,0,124273,242131,0,0,0,18071,0,0,28571,74852,0,0,0
Candidatus_Entotheonella,31656,66383,59637,50206,69663,41836,53324,72683,24127,56905,64536,33589,105122,63663,46109,41836,86490,39888,14979,48020,75750,14742,0,25353,0,0,0,0,124594,0,0,0,26945,0,0,0,0,0,29682,0,0,0
Baekduia,54538,40808,101702,77796,44461,79566,79902,65391,82192,27356,0,108588,109419,0,131272,80546,0,126954,78733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39796,0,35266,0,0
Rhizobacter,29989,76232,81361,96573,76427,53864,52039,72848,105483,66642,201704,15489,134220,31615,96301,31212,52217,75318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LWQ8_genus,40673,32306,0,38379,38359,71127,66380,41300,82191,24316,71090,162883,68278,18589,109057,49334,113649,43094,91854,0,0,99243,78780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chthonomonas,67942,54836,58880,78834,50999,72333,59005,70984,85714,67883,47816,73996,84034,102242,39381,87594,115696,52412,52488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9556,0,0,0,0,0,0,0
Rhodocytophaga,24034,22387,24979,17980,5812,69519,28273,31549,104110,9119,37519,33861,11380,0,41402,66114,15699,308649,0,0,74246,0,0,0,0,0,0,0,0,0,0,340769,0,0,0,0,0,0,31517,0,0,0
Amycolatopsis,3783,5871,15606,5836,24749,0,12261,18925,5105,9069,5136,0,0,0,9039,8497,0,13703,33560,0,70318,0,0,0,0,59782,807468,111513,0,64578,0,0,0,0,0,0,0,13571,0,0,0,0
WX65_genus,33767,72983,65503,18472,46575,12661,15716,38110,31633,50890,18549,13195,23583,25465,13372,46433,51895,23400,14979,0,0,0,0,0,61102,41743,248429,0,0,171011,0,0,0,0,0,85923,0,24229,47895,0,0,0
Roseicella,8342,17626,32116,43010,7655,32050,20088,15950,39808,13838,23944,39087,0,0,18471,13997,0,38635,25604,0,0,0,0,0,0,20039,100529,0,159446,0,0,555167,14392,0,0,0,21601,0,26664,6963,0,0
Rhodospirillaceae_genus,23461,64734,45104,33172,61954,108928,41807,39308,58410,34972,49834,136024,56876,108517,77913,73085,0,95779,29974,0,42988,0,0,46564,0,0,0,47110,0,0,0,0,0,0,13230,0,0,0,0,0,0,0
Parafilimonas,47801,60560,68192,65008,37618,55323,20628,15912,74391,28452,37388,58180,38372,98677,45648,58272,169008,11966,91375,0,75486,92543,0,0,0,0,0,0,0,0,0,0,0,0,11306,0,0,0,0,0,0,0
Nocardia,21901,29298,8894,33391,8584,31900,20424,0,8310,19328,18488,10239,99444,0,33845,35317,75924,26520,7400,0,92807,0,0,0,0,0,480650,0,0,134006,0,0,0,0,0,0,0,0,45911,0,0,0
Ellin517,38557,1364,31487,23851,23776,34168,44044,24846,62162,35217,38921,110518,76301,64616,59400,33920,0,60416,38595,0,88713,117012,0,0,0,0,0,143268,0,85184,0,0,0,0,0,0,0,0,0,0,0,0
Longispora,29684,41021,32552,39654,16005,21007,46333,11598,2483,30172,13296,21374,178674,58274,30051,20769,45576,23912,10284,0,0,0,0,0,50686,0,0,0,165727,0,338853,0,0,0,0,0,0,0,0,0,0,0
WWH38_genus,19412,0,1955,0,0,0,15980,14627,0,14184,37238,47289,0,0,0,0,0,19800,0,0,0,0,39390,0,0,0,280274,0,0,0,735040,0,0,0,0,0,0,0,0,0,0,0
Rhizocola,20386,27997,55629,61422,32132,33144,23025,47569,35828,29691,32983,43918,41255,30889,15559,20380,98674,30613,39644,0,66592,29983,41301,21879,26109,0,124522,156590,0,0,0,0,0,0,0,0,0,0,34813,0,0,0
Labrys,28806,29400,99892,88805,50908,41689,10654,58234,105594,34400,18763,62229,78686,101450,15483,46665,72861,49397,63729,0,0,0,0,0,0,0,0,0,0,0,0,0,35287,0,18494,0,96667,0,0,0,0,0
Vulgatibacter,40125,39853,24201,22921,34284,40392,22560,44149,13347,24286,42791,25582,39669,43375,9077,40605,54452,0,2457,0,0,0,0,0,28807,0,104972,0,0,94334,340071,0,32314,0,0,0,0,9937,0,0,25179,0
Actinoplanes,8247,25441,40394,58062,59306,19270,10511,7037,112742,9604,23281,117108,0,0,27215,34996,0,15587,56505,0,0,0,0,0,0,0,0,0,0,0,0,328598,0,0,0,154251,0,40589,0,0,49292,0
wb1-P19,41817,48176,128464,30625,31966,65794,31610,48347,5591,83466,62869,38364,59190,97373,39911,52259,38029,32169,0,50078,0,96225,0,26439,0,29205,0,0,0,0,0,0,0,0,0,0,0,0,49948,0,0,0
Lautropia,17008,16323,23124,24895,15518,39301,23110,19617,60822,14995,20819,52192,33613,31602,44632,24969,27030,46589,40679,0,0,0,0,0,17284,0,287693,0,0,111168,0,122508,0,0,12163,0,21256,3737,32797,0,0,0
P3OB-42,33072,36521,67280,27014,28298,15921,48611,40680,24649,35859,41773,12367,18837,66671,35439,41263,82946,81124,29041,44373,35733,20685,0,0,38295,0,118259,53411,0,0,0,0,0,0,0,43456,0,0,35812,0,18592,0
Vallicoccus,14790,37408,44534,43151,41497,23146,45237,44397,35225,43364,22004,0,8754,63204,29486,48730,67165,45192,0,0,0,0,0,0,0,0,474816,0,0,0,0,0,0,0,0,0,0,0,41956,0,0,0
B1-7BS_genus,33770,48062,29690,74962,72067,106089,32125,50478,19413,26208,85647,156800,29879,54529,42546,33024,108120,32612,10498,0,0,22001,0,0,12638,0,0,23290,0,0,0,0,0,0,0,0,0,0,65535,0,0,0
Caldovatus,6989,3525,23500,20240,0,13232,5397,9444,19475,12850,7018,11534,13664,18136,6650,5402,0,18181,6401,74161,0,0,0,0,25158,22579,132698,0,0,192608,228843,0,0,0,8052,173287,0,22897,46121,10240,31218,0
Enterovirga,22381,8930,33033,53820,14405,57385,39752,0,126437,0,8243,62839,0,62548,38843,21751,0,96288,28720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431063,0,0,0,0,50098,0
Vermiphilaceae_genus,46431,87735,71858,47838,22293,18717,20208,6679,16621,37474,91200,64378,70749,29709,50258,44595,64517,72329,23968,0,63567,0,0,33068,0,18494,0,0,0,58809,0,0,0,0,20629,0,0,0,33729,34507,0,0
Sporichthyaceae_genus,38829,57300,92623,93974,30881,51396,60500,52596,78032,33350,50672,71373,0,0,67425,29353,59377,21542,74729,0,0,89958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68454,0,0,0,0
Cellvibrio,138399,24088,29738,14983,32208,39109,61121,51863,70124,25610,44667,32352,118902,23237,49647,23213,16211,91883,14580,0,0,18268,16091,0,0,0,0,0,0,0,154935,0,0,0,0,0,0,0,0,0,0,0
Burkholderiaceae_genus,0,0,0,0,0,0,0,0,0,0,0,0,11351,0,52385,0,0,4066,273434,77536,97705,258438,0,4214,0,0,69894,23144,0,122682,0,0,0,0,0,0,0,0,59094,0,0,0
Fictibacillus,59292,115502,32880,15856,32256,33755,16507,20035,0,7671,18861,11134,64151,30540,89583,28478,42125,34775,44990,125740,104243,124865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conexibacter,0,0,145593,0,106358,10850,3688,0,0,0,0,45537,0,0,0,0,0,0,0,0,0,49024,0,0,0,0,280274,0,0,405016,0,0,0,0,0,0,0,0,0,0,0,0
Sericytochromatia_genus,59092,26787,38130,32682,15525,23671,34801,34967,79887,18506,59125,41187,27980,0,35504,18849,41609,27124,23967,0,0,98823,0,0,0,0,188204,102345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nannocystis,59491,11478,43892,33712,66345,56649,20898,10325,23483,15198,24206,65116,14006,4648,38862,70718,57336,35074,26244,77730,82946,0,48658,36210,0,0,0,0,0,0,0,0,0,0,0,74740,0,0,27331,0,0,0
Eremiobacteria_genus,28988,53574,57611,57540,50556,32787,50940,50978,70571,18560,45579,94368,23184,30120,52450,1839,21506,1944,20971,0,0,45316,26450,25353,0,0,127979,0,0,0,0,0,0,0,0,0,0,0,20237,0,0,0
Tautonia,31134,8004,31129,18662,4377,30013,21089,720,12773,12082,16821,39572,8057,5833,19224,9165,0,19494,19217,32523,0,6754,12118,15151,0,16946,86227,0,57084,65587,226138,133522,15872,0,5453,0,18528,0,4636,0,4682,0
Gilliamella,0,0,994529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oligoflexaceae_genus,18114,25073,53643,36114,12912,9569,38081,23954,41665,28717,27513,75061,12391,43651,32476,17179,0,66371,39159,0,21948,70633,0,0,0,0,0,82235,0,0,173740,0,0,0,0,0,0,36246,0,5187,0,0
Patescibacteria_genus,14351,33386,59637,44996,49759,60003,21891,46361,108303,28683,61057,56781,31178,55174,31816,16551,32259,70202,38946,0,51914,0,17986,33068,0,13738,0,0,0,0,0,0,0,0,8727,0,0,0,0,0,0,2430
Micropepsaceae_genus,21115,69049,27171,55813,93374,33657,14352,32320,7152,11315,31791,29783,50655,51899,47158,65928,144485,32517,73271,0,0,41880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22497,0,27693,0
CCM11a_genus,48962,45032,65014,60153,28264,23670,46028,75041,15012,62455,71878,29190,63553,0,32277,37698,86490,18082,8988,0,0,0,35973,33068,0,0,0,63166,0,0,0,0,0,0,5554,0,0,0,10119,0,0,0
Jeotgalibaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86504,28163,0,0,0,0,0,0,539750,0,0,0,0,298376,0,0,0,0,0,4514
mle1-27_genus,14418,19826,43452,44060,43975,34189,11488,35713,54189,17584,43104,40923,33054,15687,58188,32835,15120,39022,95655,0,0,0,0,0,0,0,0,0,0,0,0,183504,0,0,7158,0,14948,0,8556,0,0,0
Candidatus_Saccharimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436195,0,463412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyclobacteriaceae_genus,19964,17345,19153,22802,8110,28150,58078,39598,53498,29964,24357,34881,29280,11000,34833,31257,0,62523,23294,0,0,0,0,0,0,0,121943,0,0,0,217467,0,0,0,0,0,0,0,8398,0,0,0
Chitinophagales_genus,20969,27395,34369,13810,39378,66022,20730,3830,26016,6595,27868,7514,34262,29666,71197,47963,45888,78225,48528,0,47675,32073,17138,43815,0,0,0,31783,0,52634,0,0,0,0,0,0,0,0,18720,0,0,0
Phaselicystis,28370,45561,68708,65969,32009,48029,33874,36501,37058,21638,60522,79944,18719,15196,61875,36419,25596,36096,60132,0,0,63073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16251,0,0,0
Tumebacillus,36807,30607,37761,19614,44541,28275,21233,47870,12596,28921,18772,25157,69233,33798,23133,21052,45981,36212,14315,0,0,61090,10532,0,0,11151,0,63993,0,0,0,0,0,0,6003,54357,9662,0,27935,0,11827,0
WY65,54745,31365,43653,78552,33010,0,21483,0,0,34428,27115,68866,44192,0,23529,63537,88470,59932,0,0,0,178774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23699,0,808323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vadinHA49_genus,13507,39986,17109,35998,14331,25873,51079,45182,52007,36548,30529,61579,9592,46686,11067,52410,0,37761,59917,0,0,0,0,0,0,0,0,105543,0,0,0,0,0,0,11901,0,0,0,50593,16103,0,0
S-70_genus,29412,28017,63259,50751,38141,0,91422,112929,6672,54112,42849,4478,9450,31686,15491,22882,91896,21591,0,0,0,0,0,0,0,0,0,0,0,90509,0,0,0,0,0,0,0,0,18466,0,0,0
Pla1_lineage_genus,22371,37268,23464,8526,60056,8808,11787,49111,3753,35160,38644,28391,7595,25465,19827,21608,31791,12232,17975,0,0,0,26450,16534,0,0,0,0,241401,44107,0,0,0,0,0,0,0,0,24960,0,0,0
Isoptericola,0,0,0,37639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,0,0,0,726818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moheibacter,0,0,0,0,5091,0,9272,0,0,1972,5354,2770,0,106290,6634,0,0,7651,4789,506186,0,0,0,55211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86279,0
Candidatus_Omnitrophus,26592,21351,33241,32682,22292,31377,44904,45967,38602,15730,74580,22793,33175,8488,25821,49192,37401,33506,59918,0,38670,53506,17986,0,0,8983,0,0,0,0,0,0,0,0,0,0,0,0,20237,0,0,0
Priestia,39804,132653,16662,40899,56762,25800,13074,21985,10660,13798,15038,14879,0,21700,9823,17629,0,14502,50491,0,73879,131511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49819,0,15331,0
GAL15_genus,38410,31833,61593,41681,35429,27524,38730,71897,8042,16192,61831,57181,37172,29709,13371,8735,26648,12232,32955,0,0,53506,0,25353,21640,8983,0,0,0,0,0,0,0,0,0,0,0,18172,0,0,0,0
Truepera,3698,0,6423,4149,3487,20494,0,3872,0,5572,5078,23644,0,0,13632,7551,0,32612,0,0,0,0,28963,0,23696,0,272030,46403,0,0,0,217452,0,0,0,37810,0,0,22160,0,0,0
Roseobacter_clade_CHAB-I-5_lineage,26777,26652,84963,48160,19027,52623,52194,22193,18172,17288,51383,82706,88924,0,48486,0,0,0,0,0,98516,39382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larkinella,10678,25814,19079,9928,99839,19098,30021,19593,36814,14378,18993,47109,7222,27608,35659,13291,37508,51893,0,0,0,16180,0,23901,0,0,0,0,0,0,0,210639,0,0,0,0,0,0,0,0,0,0
Geminicoccus,28424,35494,44962,42787,35307,34358,36262,17638,52251,18238,22639,47508,31731,20913,32565,12585,42746,73085,22964,0,27842,0,0,0,0,0,0,0,0,39824,0,0,0,0,21536,0,0,0,16251,0,8218,0
Constrictibacter,9661,8927,46033,57186,43720,51241,9774,30715,62858,21114,6729,43913,13384,65063,42753,25556,0,76821,45928,0,0,0,0,33958,0,0,0,0,0,0,59501,0,0,0,0,0,0,0,0,0,0,0
Parcubacteria_genus,12240,9317,32752,37418,36225,33579,20206,48324,13940,11103,8888,35988,35174,84883,5994,29423,0,32441,20971,0,51914,53506,0,33068,0,0,0,83155,0,0,0,0,0,0,0,0,24265,0,0,0,0,0
Dubosiella,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,751757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
